customer_id,line_id,product_type,agreement_number,eip_imei,usage_imei,imei_mismatch_flag,missing_usage_imei_flag,eip_mismatch_flag,upstream_friction_risk_flag,imei_anomaly_type
C0094065,LINE-000222052,voice,EIP-4386510110,276945378884791.0,413404285281077.0,1,0,0,1,imei_mismatch_swap
C0094066,LINE-000222053,voice,EIP-6029508916,169614815535934.0,860386270604475.0,1,0,0,1,imei_mismatch_swap
C0094066,LINE-000222055,voice,EIP-3165517305,860386270604475.0,49012352968268.0,1,0,0,1,imei_mismatch_swap
C0094086,LINE-000222099,voice,EIP-7323075669,570039749688794.0,465705940578351.0,1,0,0,1,
C0094091,LINE-000222110,voice,EIP-2938368175,76031899311976.0,919316757639451.0,1,0,0,1,imei_mismatch_swap
C0094091,LINE-000222111,voice,EIP-5201938713,919316757639451.0,76031899311976.0,1,0,0,1,imei_mismatch_swap
C0094092,LINE-000222114,voice,EIP-1772972537,694140072215412.0,599340358825611.0,1,0,0,1,imei_mismatch_swap
C0094092,LINE-000222115,voice,EIP-6155124508,599340358825611.0,694140072215412.0,1,0,0,1,imei_mismatch_swap
C0094101,LINE-000222133,voice,EIP-9624092064,143043484529639.0,62301235458773.0,1,0,0,1,imei_mismatch_swap
C0094101,LINE-000222135,voice,EIP-7943871735,62301235458773.0,143043484529639.0,1,0,0,1,imei_mismatch_swap
C0094104,LINE-000222145,5g_home_internet,EIP-4434963926,302791586440394.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094105,LINE-000222149,5g_home_internet,EIP-3792015917,589039098791442.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094107,LINE-000222152,5g_home_internet,EIP-2629509174,331401958747528.0,707762259298555.0,1,0,0,1,
C0094116,LINE-000222178,voice,EIP-1943556453,57625076833721.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094116,LINE-000222179,voice,EIP-7097980536,637270413376192.0,57625076833721.0,1,0,0,1,imei_mismatch_swap
C0094124,LINE-000222196,voice,EIP-4337511292,124199944014850.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094124,LINE-000222197,voice,EIP-5436812759,617781166013527.0,124199944014850.0,1,0,0,1,
C0094135,LINE-000222224,5g_home_internet,EIP-2000443128,528451762259490.0,710091031563302.0,1,0,0,1,
C0094138,LINE-000222233,5g_home_internet,EIP-3454262888,886537885727956.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094139,LINE-000222234,voice,EIP-1300883777,482335737813992.0,669887100137451.0,1,0,0,1,imei_mismatch_swap
C0094139,LINE-000222238,voice,EIP-9343014290,669887100137451.0,482335737813992.0,1,0,0,1,imei_mismatch_swap
C0094141,LINE-000222242,voice,EIP-6909218281,988499808095783.0,899838124012757.0,1,0,0,1,
C0094142,LINE-000222246,5g_home_internet,EIP-9261163595,697324965757555.0,136049756223469.0,1,0,0,1,
C0094146,LINE-000222252,voice,EIP-8910598285,941110707320808.0,541650932864381.0,1,0,0,1,imei_mismatch_swap
C0094146,LINE-000222253,voice,EIP-7333698406,541650932864381.0,941110707320808.0,1,0,0,1,imei_mismatch_swap
C0094156,LINE-000222276,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094156,LINE-000222278,voice,EIP-7493358624,684130623761146.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094168,LINE-000222307,voice,EIP-2941196927,601583053841869.0,999275731270291.0,1,0,0,1,
C0094172,LINE-000222319,5g_home_internet,EIP-9857810319,705248203004609.0,968221753730271.0,1,0,0,1,
C0094174,LINE-000222322,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094185,LINE-000222348,voice,EIP-5704667923,957353695104462.0,565730849598971.0,1,0,0,1,imei_mismatch_swap
C0094185,LINE-000222350,voice,EIP-4866003256,565730849598971.0,957353695104462.0,1,0,0,1,imei_mismatch_swap
C0094190,LINE-000222364,voice,EIP-1244984715,212289909212474.0,550365464753199.0,1,0,0,1,imei_mismatch_swap
C0094190,LINE-000222365,voice,EIP-3168694852,550365464753199.0,212289909212474.0,1,0,0,1,imei_mismatch_swap
C0094195,LINE-000222374,voice,EIP-3623015093,607617055800263.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094199,LINE-000222382,voice,EIP-8347761041,19725545788550.0,62786611128993.0,1,0,0,1,
C0094209,LINE-000222409,5g_home_internet,EIP-1219413780,384871673199189.0,812480876459435.0,1,0,0,1,
C0094224,LINE-000222442,voice,EIP-7813070841,153325707810149.0,926667481089337.0,1,0,0,1,imei_mismatch_swap
C0094224,LINE-000222446,voice,EIP-5504366994,926667481089337.0,153325707810149.0,1,0,0,1,imei_mismatch_swap
C0094236,LINE-000222468,voice,EIP-5667698165,456468834936563.0,856125482004332.0,1,0,0,1,imei_mismatch_swap
C0094236,LINE-000222472,voice,EIP-4717014224,856125482004332.0,456468834936563.0,1,0,0,1,imei_mismatch_swap
C0094248,LINE-000222503,voice,EIP-1243677522,695581601781488.0,5890047666847.0,1,0,0,1,imei_mismatch_swap
C0094248,LINE-000222505,voice,EIP-6262073978,5890047666847.0,695581601781488.0,1,0,0,1,imei_mismatch_swap
C0094250,LINE-000222509,voice,EIP-2208075224,674372403023653.0,772710153752949.0,1,0,0,1,imei_mismatch_swap
C0094250,LINE-000222510,voice,EIP-3070703347,206798056100251.0,674372403023653.0,1,0,0,1,imei_mismatch_swap
C0094250,LINE-000222511,voice,EIP-4338902270,772710153752949.0,772710153752949.0,0,0,0,0,imei_mismatch_swap
C0094252,LINE-000222516,voice,EIP-8122423101,150142229260823.0,500790960036596.0,1,0,0,1,
C0094253,LINE-000222520,voice,EIP-7914345178,219210780758557.0,210197358704624.0,1,0,0,1,
C0094254,LINE-000222521,voice,EIP-8753314456,440877636828535.0,980752425205979.0,1,0,0,1,imei_mismatch_swap
C0094254,LINE-000222522,voice,EIP-5303152445,980752425205979.0,440877636828535.0,1,0,0,1,imei_mismatch_swap
C0094256,LINE-000222526,voice,EIP-5283948762,344074655774286.0,682161997901784.0,1,0,0,1,
C0094261,LINE-000222538,voice,EIP-8634802295,513758614610943.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094261,LINE-000222540,voice,EIP-9228530150,925104495019816.0,513758614610943.0,1,0,0,1,
C0094264,LINE-000222545,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094264,LINE-000222547,5g_home_internet,EIP-7431047985,936655169376583.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094266,LINE-000222552,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094267,LINE-000222555,voice,EIP-4542661580,284982939884217.0,210570147219289.0,1,0,0,1,
C0094267,LINE-000222556,voice,EIP-6561358326,327611416049143.0,210570147219289.0,1,0,0,1,
C0094271,LINE-000222563,5g_home_internet,EIP-2631014115,827281082121240.0,869848999783117.0,1,0,0,1,
C0094273,LINE-000222569,voice,EIP-8330566368,408746112461410.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094277,LINE-000222574,voice,EIP-7346988776,10540255440923.0,352504218758366.0,1,0,0,1,imei_mismatch_swap
C0094277,LINE-000222575,voice,EIP-1026209993,352504218758366.0,10540255440923.0,1,0,0,1,imei_mismatch_swap
C0094279,LINE-000222579,voice,EIP-2424177264,195616307129688.0,714678301471036.0,1,0,0,1,
C0094295,LINE-000222615,5g_home_internet,EIP-5221134180,474520701537619.0,9296316429169.0,1,0,0,1,
C0094296,LINE-000222616,voice,EIP-3411509679,691064415172528.0,93214193046603.0,1,0,0,1,
C0094297,LINE-000222619,voice,EIP-5705857702,98742316474585.0,154309929461372.0,1,0,0,1,
C0094311,LINE-000222657,5g_home_internet,EIP-5529286863,753852724062931.0,609842105313223.0,1,0,0,1,
C0094312,LINE-000222660,voice,EIP-1386512274,703551162943126.0,554358332621420.0,1,0,0,1,
C0094316,LINE-000222667,voice,EIP-5112625143,521051103866945.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094318,LINE-000222669,voice,EIP-5644114095,141005951471396.0,350668437278564.0,1,0,0,1,
C0094326,LINE-000222688,5g_home_internet,EIP-9189466332,545730955869319.0,43537124290820.0,1,0,0,1,
C0094333,LINE-000222705,voice,EIP-8788308283,986828625307246.0,2192394745920.0,1,0,0,1,
C0094338,LINE-000222722,voice,EIP-9275176535,636669114813394.0,471217972374901.0,1,0,0,1,
C0094340,LINE-000222726,voice,EIP-5523725001,326625409158962.0,344043309540085.0,1,0,0,1,imei_mismatch_swap
C0094340,LINE-000222727,voice,EIP-3057072737,344043309540085.0,326625409158962.0,1,0,0,1,imei_mismatch_swap
C0094353,LINE-000222747,5g_home_internet,EIP-9291915353,537301650670945.0,555711058527014.0,1,0,0,1,
C0094358,LINE-000222756,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094361,LINE-000222759,voice,EIP-7867355856,646423279469753.0,358618864945101.0,1,0,0,1,
C0094363,LINE-000222766,5g_home_internet,EIP-6393381077,114767233420038.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094376,LINE-000222795,voice,EIP-6297475561,9164074661874.0,369406193945938.0,1,0,0,1,
C0094379,LINE-000222803,voice,EIP-2746162320,279345070517030.0,875575581964192.0,1,0,0,1,imei_mismatch_swap
C0094379,LINE-000222805,voice,EIP-1778260889,875575581964192.0,279345070517030.0,1,0,0,1,imei_mismatch_swap
C0094388,LINE-000222827,voice,EIP-5962020273,282432349310712.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094396,LINE-000222845,voice,EIP-8079736414,311944288527782.0,922864862703496.0,1,0,0,1,imei_mismatch_swap
C0094396,LINE-000222846,voice,EIP-2634966272,922864862703496.0,311944288527782.0,1,0,0,1,imei_mismatch_swap
C0094404,LINE-000222866,voice,EIP-1986410620,285825956983969.0,378374883696952.0,1,0,0,1,imei_mismatch_swap
C0094404,LINE-000222867,voice,EIP-3557647902,378374883696952.0,285825956983969.0,1,0,0,1,imei_mismatch_swap
C0094406,LINE-000222874,voice,EIP-5964860245,680754293368200.0,390963751062717.0,1,0,0,1,imei_mismatch_swap
C0094406,LINE-000222875,voice,EIP-7577709682,390963751062717.0,680754293368200.0,1,0,0,1,imei_mismatch_swap
C0094407,LINE-000222877,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094415,LINE-000222896,5g_home_internet,EIP-3671755313,661431842452024.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094416,LINE-000222898,voice,EIP-2837353164,741764206684733.0,32781970082940.0,1,0,0,1,
C0094421,LINE-000222909,voice,EIP-5536546113,166714356344212.0,105060485766804.0,1,0,0,1,
C0094427,LINE-000222923,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094428,LINE-000222926,voice,EIP-5268244396,113743043825444.0,719795723777976.0,1,0,0,1,imei_mismatch_swap
C0094428,LINE-000222927,voice,EIP-5879943676,355625646154597.0,113743043825444.0,1,0,0,1,imei_mismatch_swap
C0094428,LINE-000222928,voice,EIP-7098673819,719795723777976.0,355625646154597.0,1,0,0,1,imei_mismatch_swap
C0094434,LINE-000222940,voice,EIP-2370437477,252553837411104.0,476888505524736.0,1,0,0,1,
C0094440,LINE-000222957,5g_home_internet,EIP-8030673475,151168207553396.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094443,LINE-000222962,voice,EIP-9615811976,168796365849390.0,820289789637075.0,1,0,0,1,imei_mismatch_swap
C0094443,LINE-000222964,voice,EIP-5732713396,820289789637075.0,168796365849390.0,1,0,0,1,imei_mismatch_swap
C0094444,LINE-000222967,voice,EIP-9557389705,966651788119119.0,380674562391766.0,1,0,0,1,
C0094453,LINE-000222986,voice,EIP-7665953599,288782892581798.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094460,LINE-000223004,voice,EIP-3535914191,65518192872605.0,506564861791459.0,1,0,0,1,imei_mismatch_swap
C0094460,LINE-000223005,voice,EIP-8167384452,506564861791459.0,65518192872605.0,1,0,0,1,imei_mismatch_swap
C0094470,LINE-000223022,voice,EIP-3400717057,685226518175685.0,482152414463599.0,1,0,0,1,
C0094473,LINE-000223030,voice,EIP-7707514354,260226389572414.0,21168816529434.0,1,0,0,1,
C0094480,LINE-000223043,voice,EIP-3639310127,832819679916886.0,475696600434738.0,1,0,0,1,
C0094481,LINE-000223045,voice,EIP-3698118836,173547304072530.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094483,LINE-000223049,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094489,LINE-000223061,voice,EIP-7426907718,275927548684820.0,498749527150100.0,1,0,0,1,
C0094491,LINE-000223066,voice,EIP-2185183246,830737084771653.0,594597089555334.0,1,0,0,1,
C0094500,LINE-000223089,voice,EIP-3502677677,689672892201601.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094507,LINE-000223101,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0094507,LINE-000223102,voice,EIP-2437566272,265011248015380.0,562924739577204.0,1,0,0,1,
C0094517,LINE-000223125,voice,EIP-4445345476,493566767796522.0,992547234132647.0,1,0,0,1,
C0094519,LINE-000223131,5g_home_internet,EIP-8681835442,149016489858773.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094522,LINE-000223138,voice,EIP-1813361181,840987534822206.0,590037006596031.0,1,0,0,1,
C0094535,LINE-000223173,voice,EIP-2471376604,177920336206110.0,376365702564351.0,1,0,0,1,imei_mismatch_swap
C0094535,LINE-000223174,voice,EIP-8765580194,376365702564351.0,376365702564351.0,0,0,0,0,imei_mismatch_swap
C0094537,LINE-000223179,5g_home_internet,EIP-1593231025,604377693016437.0,220047719374878.0,1,0,0,1,
C0094539,LINE-000223181,voice,EIP-9812559799,898772703590990.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094542,LINE-000223188,5g_home_internet,EIP-1114175459,313590527904191.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094553,LINE-000223215,5g_home_internet,EIP-7755299322,250199160428516.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094554,LINE-000223216,voice,EIP-7692906754,40559368705180.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094555,LINE-000223217,voice,EIP-1474624359,113527666590802.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094560,LINE-000223231,voice,EIP-6734429807,80212921973499.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094562,LINE-000223237,voice,EIP-4342524253,323309096947222.0,171134799673065.0,1,0,0,1,imei_mismatch_swap
C0094562,LINE-000223238,voice,EIP-5549553653,171134799673065.0,323309096947222.0,1,0,0,1,imei_mismatch_swap
C0094570,LINE-000223262,voice,EIP-8720701244,536107602091348.0,629780960904665.0,1,0,0,1,
C0094571,LINE-000223265,5g_home_internet,EIP-8857991139,692567408678559.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094578,LINE-000223277,voice,EIP-5600741074,655287351695761.0,473930377303509.0,1,0,0,1,
C0094590,LINE-000223300,voice,EIP-3908968091,689717107305946.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094598,LINE-000223320,voice,EIP-8973783918,682176025078579.0,342073631108966.0,1,0,0,1,imei_mismatch_swap
C0094598,LINE-000223321,voice,EIP-3866339145,342073631108966.0,682176025078579.0,1,0,0,1,imei_mismatch_swap
C0094608,LINE-000223342,voice,EIP-3101171539,204877065132226.0,567993421583395.0,1,0,0,1,imei_mismatch_swap
C0094608,LINE-000223343,voice,EIP-2395120453,567993421583395.0,204877065132226.0,1,0,0,1,imei_mismatch_swap
C0094611,LINE-000223350,voice,EIP-2040571070,857766746155598.0,397564881281252.0,1,0,0,1,imei_mismatch_swap
C0094611,LINE-000223352,voice,EIP-3706494873,397564881281252.0,857766746155598.0,1,0,0,1,imei_mismatch_swap
C0094611,LINE-000223353,5g_home_internet,EIP-4019506148,209152758259549.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094613,LINE-000223356,voice,EIP-8448589238,109545401838759.0,631346516232322.0,1,0,0,1,imei_mismatch_swap
C0094613,LINE-000223357,voice,EIP-1988855400,527424925235336.0,109545401838759.0,1,0,0,1,imei_mismatch_swap
C0094613,LINE-000223358,voice,EIP-7288005790,631346516232322.0,527424925235336.0,1,0,0,1,imei_mismatch_swap
C0094613,LINE-000223359,5g_home_internet,EIP-3310346915,534781375632210.0,109545401838759.0,1,0,0,1,
C0094627,LINE-000223388,voice,EIP-5780570972,956691934510322.0,665101876194720.0,1,0,0,1,imei_mismatch_swap
C0094627,LINE-000223389,voice,EIP-8904033606,665101876194720.0,956691934510322.0,1,0,0,1,imei_mismatch_swap
C0094636,LINE-000223406,5g_home_internet,EIP-5209822159,582974304914322.0,501869056041082.0,1,0,0,1,
C0094663,LINE-000223459,5g_home_internet,EIP-7616688437,225313973046321.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094673,LINE-000223490,voice,EIP-8870567379,407050613760337.0,40156771909774.0,1,0,0,1,
C0094679,LINE-000223504,voice,EIP-3941426513,151032925823667.0,766071988298221.0,1,0,0,1,imei_mismatch_swap
C0094679,LINE-000223505,voice,EIP-2193308530,976369132781627.0,109164039116581.0,1,0,0,1,
C0094679,LINE-000223506,voice,EIP-6161054806,766071988298221.0,109164039116581.0,1,0,0,1,imei_mismatch_swap
C0094679,LINE-000223507,voice,EIP-4566798247,109164039116581.0,109164039116581.0,0,0,0,0,imei_mismatch_swap
C0094682,LINE-000223512,voice,EIP-1851747250,728805896691918.0,897715190779780.0,1,0,0,1,imei_mismatch_swap
C0094682,LINE-000223513,voice,EIP-6145428714,897715190779780.0,728805896691918.0,1,0,0,1,imei_mismatch_swap
C0094688,LINE-000223529,5g_home_internet,EIP-2040757899,929201515530030.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094710,LINE-000223565,voice,EIP-9375036400,783364745214272.0,84992426927127.0,1,0,0,1,imei_mismatch_swap
C0094710,LINE-000223566,voice,EIP-8447208534,84992426927127.0,783364745214272.0,1,0,0,1,imei_mismatch_swap
C0094714,LINE-000223575,voice,EIP-2545079741,17924033486573.0,766127395631176.0,1,0,0,1,
C0094716,LINE-000223581,voice,EIP-6401641506,145101723498506.0,145101723498506.0,0,0,0,0,imei_mismatch_swap
C0094716,LINE-000223585,voice,EIP-8565489814,620395826487142.0,620395826487142.0,0,0,0,0,imei_mismatch_swap
C0094719,LINE-000223591,voice,EIP-2861069925,929117899595177.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094721,LINE-000223594,voice,EIP-8836991243,90924928183951.0,880750846697172.0,1,0,0,1,
C0094726,LINE-000223611,voice,EIP-6436095403,828472587187273.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094727,LINE-000223616,voice,EIP-9410143598,251066319505219.0,630778407692549.0,1,0,0,1,imei_mismatch_swap
C0094727,LINE-000223618,voice,EIP-5856652890,630778407692549.0,251066319505219.0,1,0,0,1,imei_mismatch_swap
C0094729,LINE-000223620,voice,EIP-1778569064,976535958768550.0,348146874242576.0,1,0,0,1,imei_mismatch_swap
C0094729,LINE-000223621,voice,EIP-2011559532,348146874242576.0,976535958768550.0,1,0,0,1,imei_mismatch_swap
C0094730,LINE-000223622,voice,EIP-7405479437,165866835532073.0,48745655253503.0,1,0,0,1,
C0094739,LINE-000223645,voice,EIP-6717961605,524500075182765.0,524500075182765.0,0,0,0,0,imei_mismatch_swap
C0094739,LINE-000223646,voice,EIP-7477675807,916729459227985.0,916729459227985.0,0,0,0,0,imei_mismatch_swap
C0094742,LINE-000223653,voice,EIP-6845164703,393403566525393.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094750,LINE-000223675,voice,EIP-5444228870,262192615919777.0,441104944874094.0,1,0,0,1,
C0094756,LINE-000223690,voice,EIP-9914758340,340518039612272.0,328178635386865.0,1,0,0,1,imei_mismatch_swap
C0094756,LINE-000223691,voice,EIP-8967845451,328178635386865.0,340518039612272.0,1,0,0,1,imei_mismatch_swap
C0094766,LINE-000223716,voice,EIP-6894561431,269867661988963.0,735262280295836.0,1,0,0,1,imei_mismatch_swap
C0094766,LINE-000223717,voice,EIP-8205522103,735262280295836.0,269867661988963.0,1,0,0,1,imei_mismatch_swap
C0094772,LINE-000223737,voice,EIP-2524152658,606889761449131.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094774,LINE-000223741,voice,EIP-4408732001,558881254346409.0,689466807460062.0,1,0,0,1,imei_mismatch_swap
C0094774,LINE-000223743,voice,EIP-4556816415,689466807460062.0,985735747645074.0,1,0,0,1,imei_mismatch_swap
C0094774,LINE-000223744,voice,EIP-4307107597,985735747645074.0,558881254346409.0,1,0,0,1,imei_mismatch_swap
C0094779,LINE-000223749,voice,EIP-9108481537,365325373559341.0,899190201967019.0,1,0,0,1,imei_mismatch_swap
C0094779,LINE-000223751,voice,EIP-3589945522,899190201967019.0,365325373559341.0,1,0,0,1,imei_mismatch_swap
C0094793,LINE-000223776,voice,EIP-8861748073,307509496912164.0,349473976406590.0,1,0,0,1,imei_mismatch_swap
C0094793,LINE-000223778,voice,EIP-6117156024,349473976406590.0,307509496912164.0,1,0,0,1,imei_mismatch_swap
C0094796,LINE-000223787,voice,EIP-2394906224,682990192391250.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094796,LINE-000223789,voice,EIP-2950509447,754058496383956.0,682990192391250.0,1,0,0,1,imei_mismatch_swap
C0094799,LINE-000223796,5g_home_internet,EIP-5753878641,149426948470100.0,,0,1,0,1,missing_usage_imei_capture_failure
C0094808,LINE-000223813,voice,EIP-5792196569,434529794002991.0,489252469990090.0,1,0,0,1,imei_mismatch_swap
C0094808,LINE-000223814,voice,EIP-8774634038,489252469990090.0,805358342088341.0,1,0,0,1,imei_mismatch_swap
C0094808,LINE-000223815,voice,EIP-9281223295,805358342088341.0,434529794002991.0,1,0,0,1,imei_mismatch_swap
C0094822,LINE-000223844,voice,EIP-6519008715,773301188880569.0,677285437353008.0,1,0,0,1,
C0094834,LINE-000223871,voice,EIP-2218440953,893134556498070.0,784475683545554.0,1,0,0,1,
